"EMPLID","ACAD_CAREER","TERM","TERM_DESCR","FALL_COHORT_DESCR","CLASS_NBR","CLASS_NBR_STR","STDNT_ENRL_STATUS","CRSE_GRADE_OFF","CRSE_GRADE_MODIFIED","DFW_FLAG","TERM_TYPE","CLASS_DESCR","SUBJECT","DESCR_SUBJECT_MISMATCH"
"10000004455",GRAD,"1120",Spring Semester 2025,,37943,"37943",WL,C,N,1,SPRING,Advanced ENGL,ENGL,0
"10000004456",LAW,"1160",Summer Semester 2026,,40572,"40572",WL,C,N,1,SUMMER,Special Topics in ENGL,CS,1
"10000004457",GRAD,"1110",Fall Semester 2024,,44360,"44360",DR,,N,0,FALL,Special Topics in CHEM,CHEM,0
"10000004458",UGRD,"1150",Spring Semester 2026,,54895,"54895",DR,P,N,0,SPRING,Topics in ENGL,ENGL,0
"10000004459",UGRD,"0950",Summer Semester 2019,,43817,"43817",EN,P,P,0,SUMMER,Topics in CS,MATH,1
"10000004460",UGRD,"1000",Spring Semester 2021,,44460,"44460",DR,N,N,0,SPRING,Lab in ECON,ECON,0
"10000004461",LAW,"1070",Summer Semester 2023,,35539,"35539",DR,P,N,0,SUMMER,Advanced BIO,BIO,0
"10000004462",UGRD,"1080",Fall Semester 2023,,59402,"59402",WL,C,N,1,FALL,Advanced HIST,HIST,0
"10000004463",GRAD,"0890",Summer Semester 2017,,54596,"54596",WL,N,N,1,SUMMER,Workshop: MATH,MATH,0
"10000004464",GRAD,"1050",Fall Semester 2022,Fall Semester 2022,52213,"52213",EN,P,P,0,FALL,Survey of ART,CHEM,1
"10000004465",GRAD,"0850",Spring Semester 2016,,31190,"31190",DR,B,N,0,SPRING,Topics in CS,CS,0
"10000004466",LAW,"0880",Spring Semester 2017,,57799,"57799",WL,B,N,1,SPRING,Advanced CHEM,CHEM,0
"10000004467",LAW,"1060",Spring Semester 2023,,31533,"31533",DR,A,N,0,SPRING,Advanced CHEM,CHEM,0
"10000004468",UGRD,"0870",Fall Semester 2016,,47832,"47832",DR,C,N,0,FALL,Special Topics in ENGL,PSYC,1
"10000004469",GRAD,"1080",Fall Semester 2023,,53379,"53379",DR,B,N,0,FALL,Workshop: MATH,MATH,0
"10000004470",LAW,"0930",Fall Semester 2018,,42757,"42757",WL,A,N,1,FALL,Intro to HIST,HIST,0
"10000004471",LAW,"0960",Fall Semester 2019,Fall Semester 2019,55482,"55482",EN,A,A,0,FALL,Advanced ART,ART,0
"10000004472",GRAD,"0880",Spring Semester 2017,,52592,"52592",WL,B,N,1,SPRING,Seminar in CS,CS,0
"10000004473",UGRD,"0810",Fall Semester 2014,Fall Semester 2014,51465,"51465",EN,B,B,0,FALL,Advanced PSYC,PSYC,0
"10000004474",UGRD,"1190",Summer Semester 2027,,54999,"54999",EN,A,A,0,SUMMER,Intro to PSYC,PSYC,0
"10000004475",UGRD,"0930",Fall Semester 2018,,59194,"59194",WL,A,N,1,FALL,Intro to MATH,MATH,0
"10000004476",LAW,"1070",Summer Semester 2023,,50380,"50380",DR,N,N,0,SUMMER,Advanced PSYC,PSYC,0
"10000004477",LAW,"0970",Spring Semester 2020,,47378,"47378",DR,P,N,0,SPRING,Principles of PSYC,PSYC,0
"10000004478",UGRD,"0900",Fall Semester 2017,Fall Semester 2017,42204,"42204",EN,B,B,0,FALL,Lab in ART,ART,0
"10000004479",UGRD,"0810",Fall Semester 2014,,57984,"57984",DR,A,N,0,FALL,Intro to ENGL,ENGL,0
"10000004480",UGRD,"1040",Summer Semester 2022,,30773,"30773",EN,N,N,0,SUMMER,Fundamentals of ENGL,ENGL,0
"10000004481",UGRD,"1040",Summer Semester 2022,,40765,"40765",DR,B,N,0,SUMMER,Workshop: MATH,MATH,0
"10000004482",UGRD,"0890",Summer Semester 2017,,41582,"41582",WL,C,N,1,SUMMER,Fundamentals of ECON,ECON,0
"10000004483",GRAD,"0960",Fall Semester 2019,Fall Semester 2019,45362,"45362",EN,N,N,0,FALL,Intro to ART,PSYC,1
"10000004484",GRAD,"1190",Summer Semester 2027,,45270,"45270",EN,C,C,0,SUMMER,Advanced CHEM,CHEM,0
"10000004485",GRAD,"0900",Fall Semester 2017,,30042,"30042",WL,N,N,1,FALL,Fundamentals of BIO,BIO,0
"10000004486",LAW,"1110",Fall Semester 2024,,42015,"42015",DR,C,N,0,FALL,Survey of ECON,ECON,0
"10000004487",GRAD,"1100",Summer Semester 2024,,53447,"53447",WL,P,N,1,SUMMER,Advanced CHEM,CHEM,0
"10000004488",LAW,"0920",Summer Semester 2018,,50975,"50975",DR,N,N,0,SUMMER,Principles of PSYC,PSYC,0
"10000004489",GRAD,"1160",Summer Semester 2026,,44315,"44315",WL,P,N,1,SUMMER,Principles of HIST,HIST,0
"10000004490",UGRD,"1040",Summer Semester 2022,,40765,"40765",DR,P,N,0,SUMMER,Workshop: MATH,MATH,0
"10000004491",LAW,"0990",Fall Semester 2020,Fall Semester 2020,59350,"59350",EN,B,B,0,FALL,Intro to ECON,ECON,0
"10000004492",UGRD,"0840",Fall Semester 2015,,30868,"30868",WL,P,N,1,FALL,Fundamentals of PHYS,ART,1
"10000004493",UGRD,"0840",Fall Semester 2015,,34245,"34245",DR,,N,0,FALL,Advanced HIST,ART,1
"10000004494",UGRD,"1110",Fall Semester 2024,Fall Semester 2024,30111,"30111",EN,A,A,0,FALL,Workshop: BIO,BIO,0
"10000004495",GRAD,"1170",Fall Semester 2026,,31458,"31458",WL,,N,1,FALL,Principles of CS,CS,0
"10000004496",GRAD,"1190",Summer Semester 2027,,32879,"32879",DR,C,N,0,SUMMER,Topics in HIST,HIST,0
"10000004497",GRAD,"1020",Fall Semester 2021,,32506,"32506",DR,A,N,0,FALL,Advanced ECON,PSYC,1
"10000004498",LAW,"1000",Spring Semester 2021,,55363,"55363",WL,,N,1,SPRING,Lab in PSYC,PSYC,0
"10000004499",GRAD,"0850",Spring Semester 2016,,47644,"47644",DR,N,N,0,SPRING,Special Topics in ENGL,ENGL,0
"10000004500",LAW,"1160",Summer Semester 2026,,31349,"31349",DR,N,N,0,SUMMER,Seminar in HIST,HIST,0
"10000004501",GRAD,"0950",Summer Semester 2019,,59693,"59693",DR,C,N,0,SUMMER,Seminar in CS,CS,0
"10000004502",UGRD,"0930",Fall Semester 2018,Fall Semester 2018,47790,"47790",EN,B,B,0,FALL,Topics in ART,ART,0
"10000004503",GRAD,"1090",Spring Semester 2024,,32152,"32152",WL,P,N,1,SPRING,Advanced CS,CS,0
"10000004504",LAW,"1160",Summer Semester 2026,,45659,"45659",DR,N,N,0,SUMMER,Workshop: ECON,ECON,0
"10000004505",GRAD,"0870",Fall Semester 2016,,35030,"35030",DR,B,N,0,FALL,Intro to MATH,MATH,0
"10000004506",LAW,"0910",Spring Semester 2018,,33159,"33159",DR,A,N,0,SPRING,Advanced PSYC,MATH,1
"10000004507",UGRD,"1010",Summer Semester 2021,,54232,"54232",DR,P,N,0,SUMMER,Survey of MATH,MATH,0
"10000004508",GRAD,"1030",Spring Semester 2022,,32928,"32928",DR,A,N,0,SPRING,Seminar in ECON,ECON,0
"10000004509",GRAD,"1100",Summer Semester 2024,,39830,"39830",DR,C,N,0,SUMMER,Advanced PHYS,PHYS,0
"10000004510",LAW,"0990",Fall Semester 2020,Fall Semester 2020,31571,"31571",EN,A,A,0,FALL,Lab in CS,CS,0
"10000004511",UGRD,"0990",Fall Semester 2020,Fall Semester 2020,33532,"33532",EN,N,N,0,FALL,Principles of BIO,BIO,0
"10000004512",GRAD,"1160",Summer Semester 2026,,48112,"48112",EN,N,N,0,SUMMER,Survey of CHEM,CHEM,0
"10000004513",GRAD,"0940",Spring Semester 2019,,37222,"37222",EN,P,P,0,SPRING,Principles of ART,ART,0
"10000004514",LAW,"1040",Summer Semester 2022,,50740,"50740",EN,A,A,0,SUMMER,Fundamentals of BIO,BIO,0
"10000004515",LAW,"1100",Summer Semester 2024,,38401,"38401",EN,,N,0,SUMMER,Topics in MATH,MATH,0
"10000004516",UGRD,"0920",Summer Semester 2018,,57699,"57699",DR,B,N,0,SUMMER,Workshop: ENGL,ART,1
"10000004517",GRAD,"1010",Summer Semester 2021,,37749,"37749",WL,A,N,1,SUMMER,Seminar in MATH,BIO,1
"10000004518",LAW,"0930",Fall Semester 2018,,38092,"38092",DR,,N,0,FALL,Survey of HIST,HIST,0
"10000004519",LAW,"1010",Summer Semester 2021,,45282,"45282",DR,B,N,0,SUMMER,Topics in PSYC,PSYC,0
"10000004520",LAW,"1050",Fall Semester 2022,,55924,"55924",DR,A,N,0,FALL,Seminar in PSYC,PSYC,0
"10000004521",LAW,"1160",Summer Semester 2026,,31556,"31556",DR,P,N,0,SUMMER,Principles of ART,ART,0
"10000004522",UGRD,"1140",Fall Semester 2025,,59770,"59770",WL,A,N,1,FALL,Seminar in PSYC,PSYC,0
"10000004523",LAW,"1150",Spring Semester 2026,,56670,"56670",EN,C,C,0,SPRING,Seminar in CS,CS,0
"10000004524",UGRD,"0940",Spring Semester 2019,,48536,"48536",DR,P,N,0,SPRING,Advanced ART,PHYS,1
"10000004525",GRAD,"0970",Spring Semester 2020,,53235,"53235",EN,N,N,0,SPRING,Principles of PSYC,PSYC,0
"10000004526",UGRD,"1080",Fall Semester 2023,,46169,"46169",WL,C,N,1,FALL,Lab in MATH,MATH,0
"10000004527",UGRD,"1130",Summer Semester 2025,,32884,"32884",EN,P,P,0,SUMMER,Advanced MATH,MATH,0
"10000004528",LAW,"1080",Fall Semester 2023,,46357,"46357",DR,C,N,0,FALL,Seminar in MATH,MATH,0
"10000004529",UGRD,"1060",Spring Semester 2023,,36956,"36956",WL,,N,1,SPRING,Seminar in ART,ART,0
"10000004530",LAW,"0840",Fall Semester 2015,,51506,"51506",WL,A,N,1,FALL,Advanced CHEM,CS,1
"10000004531",LAW,"1050",Fall Semester 2022,Fall Semester 2022,33962,"33962",EN,N,N,0,FALL,Special Topics in HIST,HIST,0
"10000004532",UGRD,"0870",Fall Semester 2016,,32188,"32188",DR,N,N,0,FALL,Advanced HIST,HIST,0
"10000004533",LAW,"0860",Summer Semester 2016,,55436,"55436",WL,B,N,1,SUMMER,Special Topics in HIST,HIST,0
"10000004534",GRAD,"0940",Spring Semester 2019,,34978,"34978",DR,,N,0,SPRING,Special Topics in BIO,BIO,0
"10000004535",GRAD,"0810",Fall Semester 2014,Fall Semester 2014,45235,"45235",EN,N,N,0,FALL,Principles of ART,ART,0
"10000004536",UGRD,"1020",Fall Semester 2021,Fall Semester 2021,53014,"53014",EN,P,P,0,FALL,Special Topics in CS,CS,0
"10000004537",LAW,"1090",Spring Semester 2024,,46509,"46509",WL,A,N,1,SPRING,Seminar in ART,BIO,1
"10000004538",GRAD,"1060",Spring Semester 2023,,48657,"48657",EN,C,C,0,SPRING,Principles of PHYS,PHYS,0
"10000004539",GRAD,"1190",Summer Semester 2027,,52281,"52281",EN,N,N,0,SUMMER,Lab in BIO,BIO,0
"10000004540",LAW,"0900",Fall Semester 2017,,31553,"31553",WL,P,N,1,FALL,Fundamentals of CS,CS,0
"10000004541",UGRD,"1030",Spring Semester 2022,,54007,"54007",WL,A,N,1,SPRING,Seminar in PSYC,PSYC,0
"10000004542",UGRD,"1160",Summer Semester 2026,,45274,"45274",DR,P,N,0,SUMMER,Intro to HIST,HIST,0
"10000004543",UGRD,"0900",Fall Semester 2017,,35883,"35883",DR,B,N,0,FALL,Topics in ENGL,ENGL,0
"10000004544",GRAD,"1100",Summer Semester 2024,,39612,"39612",DR,,N,0,SUMMER,Topics in BIO,BIO,0
"10000004545",LAW,"1130",Summer Semester 2025,,47161,"47161",EN,A,A,0,SUMMER,Lab in MATH,MATH,0
"10000004546",LAW,"1040",Summer Semester 2022,,55250,"55250",DR,N,N,0,SUMMER,Lab in ENGL,ENGL,0
"10000004547",GRAD,"1120",Spring Semester 2025,,32693,"32693",WL,P,N,1,SPRING,Principles of ECON,ECON,0
"10000004548",GRAD,"0920",Summer Semester 2018,,41202,"41202",WL,,N,1,SUMMER,Principles of CHEM,CHEM,0
"10000004549",GRAD,"0860",Summer Semester 2016,,44702,"44702",WL,,N,1,SUMMER,Principles of CS,CS,0
"10000004550",GRAD,"1020",Fall Semester 2021,,42540,"42540",DR,C,N,0,FALL,Lab in PHYS,PHYS,0
"10000004551",LAW,"1070",Summer Semester 2023,,38134,"38134",WL,C,N,1,SUMMER,Survey of PHYS,PHYS,0
"10000004552",LAW,"1150",Spring Semester 2026,,37162,"37162",EN,N,N,0,SPRING,Seminar in HIST,HIST,0
"10000004553",GRAD,"0810",Fall Semester 2014,,34839,"34839",WL,A,N,1,FALL,Intro to ENGL,ENGL,0
"10000004554",LAW,"0920",Summer Semester 2018,,34573,"34573",EN,N,N,0,SUMMER,Advanced ENGL,ENGL,0
"10000004555",GRAD,"1030",Spring Semester 2022,,45592,"45592",EN,A,A,0,SPRING,Advanced CS,CS,0
"10000004556",GRAD,"0810",Fall Semester 2014,Fall Semester 2014,49813,"49813",EN,,N,0,FALL,Advanced ART,MATH,1
"10000004557",UGRD,"1190",Summer Semester 2027,,55606,"55606",DR,A,N,0,SUMMER,Lab in ART,ECON,1
"10000004558",LAW,"0840",Fall Semester 2015,,34245,"34245",WL,A,N,1,FALL,Advanced HIST,ART,1
"10000004559",UGRD,"0830",Summer Semester 2015,,56921,"56921",WL,A,N,1,SUMMER,Survey of CHEM,CHEM,0
"10000004560",LAW,"0870",Fall Semester 2016,Fall Semester 2016,37720,"37720",EN,C,C,0,FALL,Principles of CS,CS,0
"10000004561",UGRD,"0970",Spring Semester 2020,,45545,"45545",EN,P,P,0,SPRING,Special Topics in PSYC,PSYC,0
"10000004562",UGRD,"0840",Fall Semester 2015,Fall Semester 2015,38210,"38210",EN,N,N,0,FALL,Survey of ENGL,ENGL,0
"10000004563",UGRD,"1060",Spring Semester 2023,,33629,"33629",EN,N,N,0,SPRING,Fundamentals of PSYC,PSYC,0
"10000004564",GRAD,"1120",Spring Semester 2025,,38600,"38600",WL,N,N,1,SPRING,Intro to PHYS,PHYS,0
"10000004565",GRAD,"1020",Fall Semester 2021,,58511,"58511",WL,N,N,1,FALL,Fundamentals of ENGL,MATH,1
"10000004566",GRAD,"1020",Fall Semester 2021,,46211,"46211",WL,,N,1,FALL,Intro to ECON,ECON,0
"10000004567",UGRD,"0980",Summer Semester 2020,,42190,"42190",DR,,N,0,SUMMER,Workshop: MATH,MATH,0
"10000004568",UGRD,"0940",Spring Semester 2019,,41790,"41790",EN,C,C,0,SPRING,Seminar in CS,PSYC,1
"10000004569",GRAD,"1180",Spring Semester 2027,,45540,"45540",EN,N,N,0,SPRING,Special Topics in ART,ART,0
"10000004570",LAW,"0950",Summer Semester 2019,,35835,"35835",EN,C,C,0,SUMMER,Special Topics in BIO,MATH,1
"10000004571",GRAD,"0900",Fall Semester 2017,,38794,"38794",DR,P,N,0,FALL,Lab in ART,ART,0
"10000004572",GRAD,"1050",Fall Semester 2022,,43928,"43928",WL,A,N,1,FALL,Special Topics in ART,ART,0
"10000004573",GRAD,"0900",Fall Semester 2017,Fall Semester 2017,44657,"44657",EN,B,B,0,FALL,Advanced MATH,MATH,0
"10000004574",UGRD,"0870",Fall Semester 2016,,52997,"52997",DR,A,N,0,FALL,Principles of CHEM,CHEM,0
"10000004575",UGRD,"1180",Spring Semester 2027,,57858,"57858",WL,,N,1,SPRING,Principles of CHEM,CHEM,0
"10000004576",LAW,"0810",Fall Semester 2014,Fall Semester 2014,30332,"30332",EN,N,N,0,FALL,Fundamentals of BIO,BIO,0
"10000004577",UGRD,"0820",Spring Semester 2015,,38138,"38138",EN,B,B,0,SPRING,Fundamentals of HIST,HIST,0
"10000004578",LAW,"1090",Spring Semester 2024,,47651,"47651",DR,N,N,0,SPRING,Seminar in CHEM,CHEM,0
"10000004579",LAW,"0960",Fall Semester 2019,Fall Semester 2019,36436,"36436",EN,B,B,0,FALL,Topics in CS,CS,0
"10000004580",LAW,"0980",Summer Semester 2020,,57427,"57427",WL,P,N,1,SUMMER,Advanced ENGL,ENGL,0
"10000004581",LAW,"0910",Spring Semester 2018,,59685,"59685",DR,B,N,0,SPRING,Principles of BIO,BIO,0
"10000004582",UGRD,"1130",Summer Semester 2025,,41945,"41945",EN,P,P,0,SUMMER,Lab in CS,HIST,1
"10000004583",GRAD,"0880",Spring Semester 2017,,58495,"58495",WL,N,N,1,SPRING,Lab in ENGL,PSYC,1
"10000004584",LAW,"0910",Spring Semester 2018,,47226,"47226",EN,A,A,0,SPRING,Fundamentals of ART,ART,0
"10000004585",UGRD,"0900",Fall Semester 2017,,37696,"37696",WL,N,N,1,FALL,Special Topics in PHYS,PHYS,0
"10000004586",GRAD,"0940",Spring Semester 2019,,34843,"34843",EN,,N,0,SPRING,Intro to MATH,MATH,0
"10000004587",GRAD,"0850",Spring Semester 2016,,45897,"45897",DR,,N,0,SPRING,Advanced ART,ART,0
"10000004588",GRAD,"1080",Fall Semester 2023,Fall Semester 2023,53862,"53862",EN,A,A,0,FALL,Fundamentals of BIO,BIO,0
"10000004589",GRAD,"0890",Summer Semester 2017,,49817,"49817",DR,N,N,0,SUMMER,Fundamentals of ENGL,ENGL,0
"10000004590",LAW,"0960",Fall Semester 2019,Fall Semester 2019,40596,"40596",EN,A,A,0,FALL,Special Topics in BIO,BIO,0
"10000004591",LAW,"0900",Fall Semester 2017,,42746,"42746",WL,P,N,1,FALL,Special Topics in PHYS,PHYS,0
"10000004592",LAW,"1140",Fall Semester 2025,Fall Semester 2025,31908,"31908",EN,C,C,0,FALL,Lab in ART,ENGL,1
"10000004593",LAW,"0980",Summer Semester 2020,,52535,"52535",WL,N,N,1,SUMMER,Seminar in ECON,ECON,0
"10000004594",LAW,"1050",Fall Semester 2022,,54636,"54636",DR,N,N,0,FALL,Topics in ART,ECON,1
"10000004595",LAW,"1040",Summer Semester 2022,,35134,"35134",DR,,N,0,SUMMER,Advanced ECON,ECON,0
"10000004596",LAW,"1150",Spring Semester 2026,,47318,"47318",EN,B,B,0,SPRING,Principles of ECON,HIST,1
"10000004597",UGRD,"1030",Spring Semester 2022,,33957,"33957",WL,,N,1,SPRING,Advanced CS,CS,0
"10000004598",LAW,"0960",Fall Semester 2019,Fall Semester 2019,33588,"33588",EN,C,C,0,FALL,Principles of CS,CS,0
"10000004599",GRAD,"1060",Spring Semester 2023,,32061,"32061",DR,P,N,0,SPRING,Seminar in ENGL,ENGL,0
"10000004600",LAW,"1100",Summer Semester 2024,,40569,"40569",EN,B,B,0,SUMMER,Survey of CS,CS,0
"10000004601",GRAD,"0990",Fall Semester 2020,,42927,"42927",DR,N,N,0,FALL,Lab in CS,CS,0
"10000004602",GRAD,"1170",Fall Semester 2026,Fall Semester 2026,45386,"45386",EN,C,C,0,FALL,Topics in PSYC,PSYC,0
"10000004603",LAW,"1110",Fall Semester 2024,,47228,"47228",WL,C,N,1,FALL,Advanced PHYS,PHYS,0
"10000004604",UGRD,"1140",Fall Semester 2025,,42896,"42896",WL,,N,1,FALL,Advanced HIST,HIST,0
"10000004605",GRAD,"0860",Summer Semester 2016,,51312,"51312",WL,,N,1,SUMMER,Intro to MATH,MATH,0
"10000004606",GRAD,"0810",Fall Semester 2014,,56221,"56221",DR,A,N,0,FALL,Special Topics in MATH,MATH,0
"10000004607",LAW,"0850",Spring Semester 2016,,30624,"30624",EN,,N,0,SPRING,Topics in MATH,MATH,0
"10000004608",GRAD,"1120",Spring Semester 2025,,53761,"53761",EN,B,B,0,SPRING,Workshop: BIO,BIO,0
"10000004609",LAW,"0860",Summer Semester 2016,,50520,"50520",DR,P,N,0,SUMMER,Special Topics in HIST,HIST,0
"10000004610",UGRD,"1090",Spring Semester 2024,,40093,"40093",EN,P,P,0,SPRING,Workshop: MATH,MATH,0
"10000004611",LAW,"1090",Spring Semester 2024,,58534,"58534",EN,,N,0,SPRING,Special Topics in PSYC,ENGL,1
"10000004612",UGRD,"1170",Fall Semester 2026,Fall Semester 2026,54445,"54445",EN,P,P,0,FALL,Survey of HIST,HIST,0
"10000004613",LAW,"0950",Summer Semester 2019,,40179,"40179",EN,A,A,0,SUMMER,Fundamentals of PSYC,PSYC,0
"10000004614",GRAD,"0820",Spring Semester 2015,,52722,"52722",WL,C,N,1,SPRING,Fundamentals of ENGL,ENGL,0
"10000004615",GRAD,"1120",Spring Semester 2025,,32272,"32272",DR,A,N,0,SPRING,Intro to HIST,HIST,0
"10000004616",GRAD,"0950",Summer Semester 2019,,37731,"37731",WL,C,N,1,SUMMER,Seminar in PSYC,CS,1
"10000004617",UGRD,"1080",Fall Semester 2023,Fall Semester 2023,54129,"54129",EN,A,A,0,FALL,Intro to ENGL,HIST,1
"10000004618",LAW,"1060",Spring Semester 2023,,44039,"44039",EN,N,N,0,SPRING,Intro to ART,ART,0
"10000004619",UGRD,"1080",Fall Semester 2023,,56475,"56475",WL,B,N,1,FALL,Survey of ECON,PSYC,1
"10000004620",GRAD,"1170",Fall Semester 2026,,51810,"51810",WL,N,N,1,FALL,Lab in PHYS,PHYS,0
"10000004621",LAW,"1020",Fall Semester 2021,,56245,"56245",WL,B,N,1,FALL,Workshop: MATH,MATH,0
"10000004622",LAW,"0810",Fall Semester 2014,,30008,"30008",DR,P,N,0,FALL,Lab in MATH,HIST,1
"10000004623",UGRD,"1140",Fall Semester 2025,,58296,"58296",DR,B,N,0,FALL,Lab in BIO,BIO,0
"10000004624",LAW,"1040",Summer Semester 2022,,54237,"54237",EN,B,B,0,SUMMER,Topics in PSYC,PSYC,0
"10000004625",LAW,"1040",Summer Semester 2022,,43548,"43548",EN,C,C,0,SUMMER,Principles of HIST,HIST,0
"10000004626",GRAD,"1170",Fall Semester 2026,,40164,"40164",WL,A,N,1,FALL,Lab in MATH,ENGL,1
"10000004627",LAW,"1150",Spring Semester 2026,,58943,"58943",WL,,N,1,SPRING,Topics in MATH,MATH,0
"10000004628",UGRD,"0900",Fall Semester 2017,,31553,"31553",DR,,N,0,FALL,Fundamentals of CS,CS,0
"10000004629",GRAD,"1030",Spring Semester 2022,,31125,"31125",WL,B,N,1,SPRING,Intro to PSYC,PSYC,0
"10000004630",LAW,"1140",Fall Semester 2025,Fall Semester 2025,58825,"58825",EN,,N,0,FALL,Advanced BIO,BIO,0
"10000004631",LAW,"1050",Fall Semester 2022,,52538,"52538",WL,B,N,1,FALL,Advanced CS,CS,0
"10000004632",UGRD,"1150",Spring Semester 2026,,36843,"36843",DR,C,N,0,SPRING,Survey of MATH,MATH,0
"10000004633",LAW,"0980",Summer Semester 2020,,48276,"48276",EN,N,N,0,SUMMER,Topics in BIO,ECON,1
"10000004634",GRAD,"0900",Fall Semester 2017,,52664,"52664",WL,N,N,1,FALL,Intro to HIST,BIO,1
"10000004635",GRAD,"1050",Fall Semester 2022,,53069,"53069",WL,,N,1,FALL,Intro to PHYS,PHYS,0
"10000004636",GRAD,"0920",Summer Semester 2018,,50481,"50481",EN,C,C,0,SUMMER,Workshop: ENGL,ENGL,0
"10000004637",UGRD,"0960",Fall Semester 2019,Fall Semester 2019,54334,"54334",EN,P,P,0,FALL,Topics in ENGL,CHEM,1
"10000004638",LAW,"1060",Spring Semester 2023,,35269,"35269",EN,B,B,0,SPRING,Advanced BIO,BIO,0
"10000004639",LAW,"1110",Fall Semester 2024,Fall Semester 2024,41382,"41382",EN,P,P,0,FALL,Topics in BIO,BIO,0
"10000004640",LAW,"1110",Fall Semester 2024,Fall Semester 2024,51564,"51564",EN,P,P,0,FALL,Lab in ENGL,ENGL,0
"10000004641",UGRD,"1100",Summer Semester 2024,,52758,"52758",WL,P,N,1,SUMMER,Workshop: PHYS,PHYS,0
"10000004642",UGRD,"0910",Spring Semester 2018,,59478,"59478",DR,B,N,0,SPRING,Advanced PHYS,PHYS,0
"10000004643",GRAD,"0990",Fall Semester 2020,,44281,"44281",DR,C,N,0,FALL,Principles of HIST,ENGL,1
"10000004644",GRAD,"1120",Spring Semester 2025,,41277,"41277",WL,B,N,1,SPRING,Advanced PSYC,PSYC,0
"10000004645",UGRD,"1130",Summer Semester 2025,,43922,"43922",DR,C,N,0,SUMMER,Workshop: HIST,HIST,0
"10000004646",GRAD,"1190",Summer Semester 2027,,34124,"34124",WL,,N,1,SUMMER,Principles of PHYS,PHYS,0
"10000004647",UGRD,"0820",Spring Semester 2015,,41545,"41545",EN,B,B,0,SPRING,Fundamentals of BIO,BIO,0
"10000004648",UGRD,"0850",Spring Semester 2016,,40155,"40155",DR,A,N,0,SPRING,Survey of ENGL,ENGL,0
"10000004649",LAW,"1040",Summer Semester 2022,,34534,"34534",EN,P,P,0,SUMMER,Lab in ECON,CS,1
"10000004650",LAW,"0920",Summer Semester 2018,,43653,"43653",EN,N,N,0,SUMMER,Lab in BIO,BIO,0
"10000004651",LAW,"1130",Summer Semester 2025,,38026,"38026",WL,,N,1,SUMMER,Intro to CHEM,CHEM,0
"10000004652",UGRD,"1040",Summer Semester 2022,,53437,"53437",WL,B,N,1,SUMMER,Advanced MATH,MATH,0
"10000004653",UGRD,"0940",Spring Semester 2019,,51831,"51831",WL,C,N,1,SPRING,Fundamentals of PHYS,PHYS,0
"10000004654",LAW,"1110",Fall Semester 2024,,42015,"42015",WL,P,N,1,FALL,Survey of ECON,ECON,0
"10000004655",LAW,"1120",Spring Semester 2025,,42115,"42115",DR,C,N,0,SPRING,Intro to PSYC,PSYC,0
"10000004656",GRAD,"0960",Fall Semester 2019,Fall Semester 2019,37466,"37466",EN,B,B,0,FALL,Principles of PHYS,PHYS,0
"10000004657",GRAD,"1190",Summer Semester 2027,,55606,"55606",WL,P,N,1,SUMMER,Lab in ART,ECON,1
"10000004658",GRAD,"1160",Summer Semester 2026,,46958,"46958",EN,B,B,0,SUMMER,Workshop: HIST,HIST,0
"10000004659",GRAD,"0850",Spring Semester 2016,,30806,"30806",DR,A,N,0,SPRING,Survey of CS,CS,0
"10000004660",LAW,"1070",Summer Semester 2023,,56519,"56519",DR,C,N,0,SUMMER,Principles of CS,PHYS,1
"10000004661",LAW,"1020",Fall Semester 2021,Fall Semester 2021,57910,"57910",EN,,N,0,FALL,Fundamentals of PHYS,PHYS,0
"10000004662",GRAD,"0990",Fall Semester 2020,,30600,"30600",WL,P,N,1,FALL,Advanced ECON,ECON,0
"10000004663",GRAD,"1080",Fall Semester 2023,,48993,"48993",WL,B,N,1,FALL,Special Topics in ENGL,ENGL,0
"10000004664",LAW,"0920",Summer Semester 2018,,53882,"53882",EN,B,B,0,SUMMER,Fundamentals of HIST,HIST,0
"10000004665",GRAD,"1110",Fall Semester 2024,,48949,"48949",WL,N,N,1,FALL,Survey of HIST,HIST,0
"10000004666",LAW,"1000",Spring Semester 2021,,57236,"57236",WL,C,N,1,SPRING,Seminar in ECON,ECON,0
"10000004667",GRAD,"0850",Spring Semester 2016,,55777,"55777",WL,A,N,1,SPRING,Intro to CHEM,CHEM,0
"10000004668",LAW,"1040",Summer Semester 2022,,59477,"59477",DR,,N,0,SUMMER,Topics in ART,ART,0
"10000004669",UGRD,"1170",Fall Semester 2026,,37059,"37059",WL,,N,1,FALL,Survey of PHYS,PHYS,0
"10000004670",UGRD,"1140",Fall Semester 2025,Fall Semester 2025,43738,"43738",EN,N,N,0,FALL,Advanced MATH,MATH,0
"10000004671",UGRD,"0930",Fall Semester 2018,Fall Semester 2018,46611,"46611",EN,C,C,0,FALL,Special Topics in BIO,BIO,0
"10000004672",LAW,"1110",Fall Semester 2024,,41480,"41480",DR,N,N,0,FALL,Principles of PHYS,PHYS,0
"10000004673",UGRD,"1180",Spring Semester 2027,,33753,"33753",DR,C,N,0,SPRING,Seminar in ECON,ECON,0
"10000004674",GRAD,"1040",Summer Semester 2022,,30647,"30647",WL,,N,1,SUMMER,Fundamentals of ENGL,ENGL,0
